Nomor #,Tanggal,Keterangan,Kode Barang,Nama Barang,Kuantitas,Catatan,Stok Akhir,Nama Departemen,Nama Proyek,No. Lambung,Tipe Penyesuaian,Biaya Satuan,Total Biaya,Nama Gudang
IA.2025.02.05674,2025-02-14,"PEMAKAIAN OHT066 SHIFT 2 PIT A9
HM: 13781.2",114471,PERSEDIAAN HSD/SOLAR,315,,-1083691,A9_P_HE_FUEL,PINANG,OHT066 - CAT 773E - BBE,Pengurangan,14016.055341,4415057.432415,Samboja - BRCM
IA.2025.02.05675,2025-02-14,"PEMAKAIAN OHT067 SHIFT 2 PIT A9
HM: 13168.2",114471,PERSEDIAAN HSD/SOLAR,513,,-1084204,A9_P_HE_FUEL,PINANG,OHT067 - CAT 773E - BBE,Pengurangan,14016.055341,7190236.389933,Samboja - BRCM
IA.2025.02.05676,2025-02-14,"PEMAKAIAN OHT068 SHIFT 2 PIT A9
HM: 13364.9",114471,PERSEDIAAN HSD/SOLAR,347,,-1084551,A9_P_HE_FUEL,PINANG,OHT068 - CAT 773E - BBE,Pengurangan,14016.055341,4863571.203327,Samboja - BRCM
IA.2025.02.05677,2025-02-14,"PEMAKAIAN OHT069 SHIFT 2 PIT A9
HM: 13353.8",114471,PERSEDIAAN HSD/SOLAR,272,,-1084823,A9_P_HE_FUEL,PINANG,OHT069 - CAT 773E - BBE,Pengurangan,14016.055341,3812367.052752,Samboja - BRCM
IA.2025.02.05678,2025-02-14,"PEMAKAIAN OHT070 SHIFT 2 PIT A9
HM: 12907.2",114471,PERSEDIAAN HSD/SOLAR,395,,-1085218,A9_P_HE_FUEL,PINANG,OHT070 - CAT 773E - BBE,Pengurangan,14016.055341,5536341.859695,Samboja - BRCM
IA.2025.02.05679,2025-02-14,"PEMAKAIAN OHT071 SHIFT 2 PIT A9
HM: 12462.2",114471,PERSEDIAAN HSD/SOLAR,485,,-1085703,A9_P_HE_FUEL,PINANG,OHT071 - CAT 773E - BBE,Pengurangan,14016.055341,6797786.840385,Samboja - BRCM
IA.2025.02.05680,2025-02-14,"PEMAKAIAN OHT072 SHIFT 2 PIT A9
HM: 12076",114471,PERSEDIAAN HSD/SOLAR,415,,-1086118,A9_P_HE_FUEL,PINANG,OHT072 - CAT 773E - BBE,Pengurangan,14016.055341,5816662.966515,Samboja - BRCM
IA.2025.02.05681,2025-02-14,"PEMAKAIAN OHT073 SHIFT 2 PIT A9
HM: 12160",114471,PERSEDIAAN HSD/SOLAR,424,,-1086542,A9_P_HE_FUEL,PINANG,OHT073 - CAT 773E - BBE,Pengurangan,14016.055341,5942807.464584,Samboja - BRCM
IA.2025.02.05682,2025-02-14,"PEMAKAIAN OHT074 SHIFT 2 PIT A9
HM: 12657.5",114471,PERSEDIAAN HSD/SOLAR,380,,-1086922,A9_P_HE_FUEL,PINANG,OHT074 - CAT 773E - BBE,Pengurangan,14016.055341,5326101.02958,Samboja - BRCM
IA.2025.02.05683,2025-02-14,"PEMAKAIAN OHT075 SHIFT 2 PIT A9
HM: 11703",114471,PERSEDIAAN HSD/SOLAR,330,,-1087252,A9_P_HE_FUEL,PINANG,OHT075 - CAT 773E - BBE,Pengurangan,14016.055341,4625298.26253,Samboja - BRCM
IA.2025.02.05684,2025-02-14,"PEMAKAIAN OHT076 SHIFT 2 PIT A9
HM: 12582.6",114471,PERSEDIAAN HSD/SOLAR,323,,-1087575,A9_P_HE_FUEL,PINANG,OHT076 - CAT 773E - BBE,Pengurangan,14016.055341,4527185.875143,Samboja - BRCM
IA.2025.02.05685,2025-02-14,"PEMAKAIAN OHT077 SHIFT 2 PIT A9
HM: 11887.2",114471,PERSEDIAAN HSD/SOLAR,352,,-1087927,A9_P_HE_FUEL,PINANG,OHT077 - CAT 773E - BBE,Pengurangan,14016.055341,4933651.480032,Samboja - BRCM
IA.2025.02.05686,2025-02-14,"PEMAKAIAN OHT078 SHIFT 2 PIT A9
HM: 12350.2",114471,PERSEDIAAN HSD/SOLAR,343,,-1088270,A9_P_HE_FUEL,PINANG,OHT078 - CAT 773E - BBE,Pengurangan,14016.055341,4807506.981963,Samboja - BRCM
IA.2025.02.05687,2025-02-14,"PEMAKAIAN OHT079 SHIFT 2 PIT A9
HM: 12054.1",114471,PERSEDIAAN HSD/SOLAR,285,,-1088555,A9_P_HE_FUEL,PINANG,OHT079 - CAT 773E - BBE,Pengurangan,14016.055341,3994575.772185,Workshop Sangasanga
IA.2025.02.05688,2025-02-14,"PEMAKAIAN OHT080 SHIFT 2 PIT A9
HM: 12280",114471,PERSEDIAAN HSD/SOLAR,420,,-1088975,A9_P_HE_FUEL,PINANG,OHT080 - CAT 773E - BBE,Pengurangan,14016.055341,5886743.24322,Workshop Sangasanga
IA.2025.02.05689,2025-02-14,"PEMAKAIAN OHT081 SHIFT 2 PIT A9
HM: 12469.7",114471,PERSEDIAAN HSD/SOLAR,410,,-1089385,A9_P_HE_FUEL,PINANG,OHT081 - CAT 773E - BBE,Pengurangan,14016.055341,5746582.68981,Workshop Sangasanga
IA.2025.02.05690,2025-02-14,"PEMAKAIAN OHT082 SHIFT 2 PIT A9
HM: 12056.6",114471,PERSEDIAAN HSD/SOLAR,270,,-1089655,A9_P_HE_FUEL,PINANG,OHT082 - CAT 773E - BBE,Pengurangan,14016.055341,3784334.94207,Workshop Sangasanga
IA.2025.02.05691,2025-02-14,"PEMAKAIAN OHT083 SHIFT 2 PIT A9
HM: 11992.3",114471,PERSEDIAAN HSD/SOLAR,360,,-1090015,A9_P_HE_FUEL,PINANG,OHT083 - CAT 773E - BBE,Pengurangan,14016.055341,5045779.92276,Workshop Sangasanga
IA.2025.02.05692,2025-02-14,"PEMAKAIAN OHT084 SHIFT 2 PIT A9
HM: 11977",114471,PERSEDIAAN HSD/SOLAR,424,,-1090439,A9_P_HE_FUEL,PINANG,OHT084 - CAT 773E - BBE,Pengurangan,14016.055341,5942807.464584,Workshop Sangasanga
IA.2025.02.05693,2025-02-14,"PEMAKAIAN OHT085 SHIFT 2 PIT A9
HM: 11801.9",114471,PERSEDIAAN HSD/SOLAR,405,,-1090844,A9_P_HE_FUEL,PINANG,OHT085 - CAT 773E - BBE,Pengurangan,14016.055341,5676502.413105,Workshop Sangasanga
IA.2025.02.05694,2025-02-14,"PEMAKAIAN OHT086 SHIFT 2 PIT A9
HM: 9577.9",114471,PERSEDIAAN HSD/SOLAR,273,,-1091117,A9_P_HE_FUEL,PINANG,OHT086 - CAT 773E - BBE,Pengurangan,14016.055341,3826383.108093,Workshop Sangasanga
IA.2025.02.05695,2025-02-14,"PEMAKAIAN OHT087 SHIFT 2 PIT A9
HM: 11510",114471,PERSEDIAAN HSD/SOLAR,500,,-1091617,A9_P_HE_FUEL,PINANG,OHT087 - CAT 773E - BBE,Pengurangan,14016.055341,7008027.6705,Workshop Sangasanga
IA.2025.02.05696,2025-02-14,"PEMAKAIAN OHT089 SHIFT 2 PIT A9
HM: 11344.9",114471,PERSEDIAAN HSD/SOLAR,513,,-1092130,A9_P_HE_FUEL,PINANG,OHT089 - CAT 773E - BBE,Pengurangan,14016.055341,7190236.389933,Workshop Sangasanga
IA.2025.02.05697,2025-02-14,"PEMAKAIAN OHT090 SHIFT 2 PIT A9
HM: 11386",114471,PERSEDIAAN HSD/SOLAR,590,,-1092720,A9_P_HE_FUEL,PINANG,OHT090 - CAT 773E - BBE,Pengurangan,14016.055341,8269472.65119,Workshop Sangasanga
IA.2025.02.05698,2025-02-14,"PEMAKAIAN OHT091 SHIFT 2 PIT A9
HM: 10646.6",114471,PERSEDIAAN HSD/SOLAR,472,,-1093192,A9_P_HE_FUEL,PINANG,OHT091 - CAT 773E - BBE,Pengurangan,14016.055341,6615578.120952,Workshop Sangasanga
IA.2025.02.05699,2025-02-14,"PEMAKAIAN OHT092 SHIFT 2 PIT A9
HM: 10317.6",114471,PERSEDIAAN HSD/SOLAR,446,,-1093638,A9_P_HE_FUEL,PINANG,OHT092 - CAT 773E - BBE,Pengurangan,14016.055341,6251160.682086,Workshop Sangasanga
IA.2025.02.05700,2025-02-14,"PEMAKAIAN OHT093 SHIFT 2 PIT A9
HM: 9047.4",114471,PERSEDIAAN HSD/SOLAR,340,,-1093978,A9_P_HE_FUEL,PINANG,OHT093 - CAT 773E - BBE,Pengurangan,14016.055341,4765458.81594,Workshop Sangasanga
IA.2025.02.05701,2025-02-14,"PEMAKAIAN OHT094 SHIFT 2 PIT A9
HM: 9125",114471,PERSEDIAAN HSD/SOLAR,393,,-1094371,A9_P_HE_FUEL,PINANG,OHT094 - CAT 773E - BBE,Pengurangan,14016.055341,5508309.749013,Workshop Sangasanga
IA.2025.02.05702,2025-02-14,"PEMAKAIAN OHT095 SHIFT 2 PIT A9
HM: 8932",114471,PERSEDIAAN HSD/SOLAR,310,,-1094681,A9_P_HE_FUEL,PINANG,OHT095 - CAT 773E - BBE,Pengurangan,14016.055341,4344977.15571,Workshop Sangasanga
IA.2025.02.05703,2025-02-14,"PEMAKAIAN OHT096 SHIFT 2 PIT A9
HM: 9173",114471,PERSEDIAAN HSD/SOLAR,337,,-1095018,A9_P_HE_FUEL,PINANG,OHT096 - CAT 773E - BBE,Pengurangan,14016.055341,4723410.649917,Workshop Sangasanga
IA.2025.02.05704,2025-02-14,"PEMAKAIAN OHT098 SHIFT 2 PIT A9
HM: 8936",114471,PERSEDIAAN HSD/SOLAR,221,,-1095239,A9_P_HE_FUEL,PINANG,OHT098 - CAT 773E - BBE,Pengurangan,14016.055341,3097548.230361,Workshop Sangasanga
IA.2025.02.05705,2025-02-14,"PEMAKAIAN OHT099 SHIFT 2 PIT A9
HM: 9225",114471,PERSEDIAAN HSD/SOLAR,351,,-1095590,A9_P_HE_FUEL,PINANG,OHT099 - CAT 773E - BBE,Pengurangan,14016.055341,4919635.424691,Workshop Sangasanga
IA.2025.02.05706,2025-02-14,"PEMAKAIAN OHT100 SHIFT 2 PIT A9
HM: 8201",114471,PERSEDIAAN HSD/SOLAR,418,,-1096008,A9_P_HE_FUEL,PINANG,OHT100 - CAT 773E - BBE,Pengurangan,14016.055341,5858711.132538,Samboja - BRCM
IA.2025.02.05707,2025-02-14,"PEMAKAIAN OHT101 SHIFT 2 PIT A9
HM: 9261.4",114471,PERSEDIAAN HSD/SOLAR,411,,-1096419,A9_P_HE_FUEL,PINANG,OHT101 - CAT 773E - BBE,Pengurangan,14016.055341,5760598.745151,Samboja - BRCM
IA.2025.02.05708,2025-02-14,"PEMAKAIAN OHT102 SHIFT 2 PIT A9
HM: 9133",114471,PERSEDIAAN HSD/SOLAR,310,,-1096729,A9_P_HE_FUEL,PINANG,OHT102 - CAT 773E - BBE,Pengurangan,14016.055341,4344977.15571,Samboja - BRCM
IA.2025.02.05709,2025-02-14,"PEMAKAIAN OHT103 SHIFT 2 PIT A9
HM: 7779",114471,PERSEDIAAN HSD/SOLAR,540,,-1097269,A9_P_HE_FUEL,PINANG,OHT103 - KOMATSU HD 465 - BBE,Pengurangan,14016.055341,7568669.88414,Samboja - BRCM
IA.2025.02.05710,2025-02-14,"PEMAKAIAN OHT105 SHIFT 2 PIT A9
HM: 15083.1",114471,PERSEDIAAN HSD/SOLAR,434,,-1097703,A9_P_HE_FUEL,PINANG,OHT105 - KOMATSU HD 465 - BBE,Pengurangan,14016.055341,6082968.017994,Samboja - BRCM
IA.2025.02.05711,2025-02-14,"PEMAKAIAN OHT106 SHIFT 2 PIT A9
HM: 14866.6",114471,PERSEDIAAN HSD/SOLAR,425,,-1098128,A9_P_HE_FUEL,PINANG,OHT106 - KOMATSU HD 465 - BBE,Pengurangan,14016.055341,5956823.519925,Samboja - BRCM
IA.2025.02.05712,2025-02-14,"PEMAKAIAN OHT107 SHIFT 2 PIT A9
HM: 3680",114471,PERSEDIAAN HSD/SOLAR,566,,-1098694,A9_P_HE_FUEL,PINANG,OHT107 - KOMATSU HD785-7 - BBE,Pengurangan,14016.055341,7933087.323006,Samboja - BRCM
IA.2025.02.05713,2025-02-14,"PEMAKAIAN OHT108 SHIFT 2 PIT A9
HM: 3789",114471,PERSEDIAAN HSD/SOLAR,523,,-1099217,A9_P_HE_FUEL,PINANG,OHT108 - KOMATSU HD785-7 - BBE,Pengurangan,14016.055341,7330396.943343,Samboja - BRCM
IA.2025.02.05714,2025-02-14,"PEMAKAIAN OHT109 SHIFT 2 PIT A9
HM: 3804.8",114471,PERSEDIAAN HSD/SOLAR,561,,-1099778,A9_P_HE_FUEL,PINANG,OHT109 - KOMATSU HD785-7 - BBE,Pengurangan,14016.055341,7863007.046301,Samboja - BRCM
IA.2025.02.05715,2025-02-14,"PEMAKAIAN OHT110 SHIFT 2 PIT A9
HM: 3869.8",114471,PERSEDIAAN HSD/SOLAR,671,,-1100449,A9_P_HE_FUEL,PINANG,OHT110 - KOMATSU HD785-7 - BBE,Pengurangan,14016.055341,9404773.133811,Samboja - BRCM
IA.2025.02.05716,2025-02-14,"PEMAKAIAN OHT111 SHIFT 2 PIT A9
HM: 3679",114471,PERSEDIAAN HSD/SOLAR,578,,-1101027,A9_P_HE_FUEL,PINANG,OHT111 - KOMATSU HD785-7 - BBE,Pengurangan,14016.055341,8101279.987098,Samboja - BRCM
IA.2025.02.05717,2025-02-14,"PEMAKAIAN OHT112 SHIFT 2 PIT A9
HM: 3793",114471,PERSEDIAAN HSD/SOLAR,700,,-1101727,A9_P_HE_FUEL,PINANG,OHT112 - KOMATSU HD785-7 - BBE,Pengurangan,14016.055341,9811238.7387,Samboja - BRCM
IA.2025.02.05718,2025-02-14,"PEMAKAIAN OHT115 SHIFT 2 PIT A9
HM: 752.9",114471,PERSEDIAAN HSD/SOLAR,397,,-1102124,A9_P_HE_FUEL,PINANG,OHT115 - CAT 773E - BBE,Pengurangan,14016.055341,5564373.970377,Samboja - BRCM
IA.2025.02.05719,2025-02-14,"PEMAKAIAN OHT116 SHIFT 2 PIT A9
HM: 774.8",114471,PERSEDIAAN HSD/SOLAR,310,,-1102434,A9_P_HE_FUEL,PINANG,OHT116 - CAT 773E - BBE,Pengurangan,14016.055341,4344977.15571,Samboja - BRCM
IA.2025.02.05720,2025-02-14,"PEMAKAIAN OHT117 SHIFT 2 PIT A9
HM: 766.6",114471,PERSEDIAAN HSD/SOLAR,514,,-1102948,A9_P_HE_FUEL,PINANG,OHT117 - CAT 773E - BBE,Pengurangan,14016.055341,7204252.445274,Samboja - BRCM
IA.2025.02.05721,2025-02-14,"PEMAKAIAN OHT118 SHIFT 2 PIT A9
HM: 776.5",114471,PERSEDIAAN HSD/SOLAR,339,,-1103287,A9_P_HE_FUEL,PINANG,OHT118 - CAT 773E - BBE,Pengurangan,14016.055341,4751442.760599,Samboja - BRCM
IA.2025.02.05722,2025-02-14,"PEMAKAIAN OHT119 SHIFT 2 PIT A9
HM: 755.2",114471,PERSEDIAAN HSD/SOLAR,425,,-1103712,A9_P_HE_FUEL,PINANG,OHT119 - CAT 773E - BBE,Pengurangan,14016.055341,5956823.519925,Samboja - BRCM
IA.2025.02.05723,2025-02-14,"PEMAKAIAN OHT120 SHIFT 2 PIT A9
HM: 794.1",114471,PERSEDIAAN HSD/SOLAR,424,,-1104136,A9_P_HE_FUEL,PINANG,OHT120 - CAT 773E - BBE,Pengurangan,14016.055341,5942807.464584,Samboja - BRCM
IA.2025.02.05724,2025-02-14,"PEMAKAIAN OHT122 SHIFT 2 PIT A9
HM: 475.1",114471,PERSEDIAAN HSD/SOLAR,543,,-1104679,A9_P_HE_FUEL,PINANG,OHT122 - KOMATSU HD 465 - BBE,Pengurangan,14016.055341,7610718.050163,Samboja - BRCM
IA.2025.02.05725,2025-02-14,"PEMAKAIAN OHT123 SHIFT 2 PIT A9
HM: 480.5",114471,PERSEDIAAN HSD/SOLAR,408,,-1105087,A9_P_HE_FUEL,PINANG,OHT123 - KOMATSU HD 465 - BBE,Pengurangan,14016.055341,5718550.579128,Samboja - BRCM
IA.2025.02.05726,2025-02-14,"PEMAKAIAN OHT125 SHIFT 2 PIT A9
HM: 450.6",114471,PERSEDIAAN HSD/SOLAR,491,,-1105578,A9_P_HE_FUEL,PINANG,OHT125 - KOMATSU HD 465 - BBE,Pengurangan,14016.055341,6881883.172431,Samboja - BRCM
IA.2025.02.05727,2025-02-14,"PEMAKAIAN OHT127 SHIFT 2 PIT A9
HM: 461.9",114471,PERSEDIAAN HSD/SOLAR,452,,-1106030,A9_P_HE_FUEL,PINANG,OHT127 - KOMATSU HD 465 - BBE,Pengurangan,14016.055341,6335257.014132,Samboja - BRCM
IA.2025.02.05728,2025-02-14,"PEMAKAIAN MD001 SHIFT 2 PIT A9
HM: 38544",114471,PERSEDIAAN HSD/SOLAR,806,,-1106836,A9_P_HE_FUEL,PINANG,MD001 - CAT D10R - BBE,Pengurangan,14016.055341,11296940.604846,Samboja - BRCM
IA.2025.02.05729,2025-02-14,"PEMAKAIAN MD018 SHIFT 2 PIT A9
HM: 12923.5",114471,PERSEDIAAN HSD/SOLAR,121,,-1106957,A9_P_HE_FUEL,PINANG,MD018 - CAT D6GC - BBE,Pengurangan,14016.055341,1695942.696261,Samboja - BRCM
IA.2025.02.05730,2025-02-14,"PEMAKAIAN MD020 SHIFT 2 PIT A9
HM: 13441",114471,PERSEDIAAN HSD/SOLAR,245,,-1107202,A9_P_HE_FUEL,PINANG,MD020 - CAT D6GC - BBE,Pengurangan,14016.055341,3433933.558545,Samboja - BRCM
IA.2025.02.05731,2025-02-14,"PEMAKAIAN MD021 SHIFT 2 PIT A9
HM: 13276.8",114471,PERSEDIAAN HSD/SOLAR,136,,-1107338,A9_P_HE_FUEL,PINANG,MD021 - CAT D6R GC - BBE,Pengurangan,14016.055341,1906183.526376,Samboja - BRCM
IA.2025.02.05732,2025-02-14,"PEMAKAIAN MD027 SHIFT 2 PIT A9
HM: 15297",114471,PERSEDIAAN HSD/SOLAR,250,,-1107588,A9_P_HE_FUEL,PINANG,MD027 - KOMATSU D85ESS - BBE,Pengurangan,14016.055341,3504013.83525,Samboja - BRCM
IA.2025.02.05733,2025-02-14,"PEMAKAIAN MD028 SHIFT 2 PIT A9
HM: 14572.6",114471,PERSEDIAAN HSD/SOLAR,153,,-1107741,A9_P_HE_FUEL,PINANG,MD028 - KOMATSU D85ESS - BBE,Pengurangan,14016.055341,2144456.467173,Samboja - BRCM
IA.2025.02.05734,2025-02-14,"PEMAKAIAN MD029 SHIFT 2 PIT A9
HM: 14391",114471,PERSEDIAAN HSD/SOLAR,691,,-1108432,A9_P_HE_FUEL,PINANG,MD029 - KOMATSU 375A - BBE,Pengurangan,14016.055341,9685094.240631,Samboja - BRCM
IA.2025.02.05735,2025-02-14,"PEMAKAIAN MD030 SHIFT 2 PIT A9
HM: 11277.1",114471,PERSEDIAAN HSD/SOLAR,287,,-1108719,A9_P_HE_FUEL,PINANG,MD030 - KOMATSU D85ESS - BBE,Pengurangan,14016.055341,4022607.882867,Samboja - BRCM
IA.2025.02.05736,2025-02-14,"PEMAKAIAN MD032 SHIFT 2 PIT A9
HM: 11218",114471,PERSEDIAAN HSD/SOLAR,254,,-1108973,A9_P_HE_FUEL,PINANG,MD032 - KOMATSU D85ESS - BBE,Pengurangan,14016.055341,3560078.056614,Samboja - BRCM
IA.2025.02.05737,2025-02-14,"PEMAKAIAN MD033 SHIFT 2 PIT A9
HM: 10129",114471,PERSEDIAAN HSD/SOLAR,282,,-1109255,A9_P_HE_FUEL,PINANG,MD033 - KOMATSU D85ESS - BBE,Pengurangan,14016.055341,3952527.606162,Samboja - BRCM
IA.2025.02.05738,2025-02-14,"PEMAKAIAN MD036 SHIFT 2 PIT A9
HM: 9441.5",114471,PERSEDIAAN HSD/SOLAR,387,,-1109642,A9_P_HE_FUEL,PINANG,MD036 - KOMATSU D85ESS - BBE,Pengurangan,14016.055341,5424213.416967,Samboja - BRCM
IA.2025.02.05739,2025-02-14,"PEMAKAIAN MD037 SHIFT 2 PIT A9
HM: 9792.1",114471,PERSEDIAAN HSD/SOLAR,284,,-1109926,A9_P_HE_FUEL,PINANG,MD037 - KOMATSU D85ESS - BBE,Pengurangan,14016.055341,3980559.716844,Samboja - BRCM
IA.2025.02.05740,2025-02-14,"PEMAKAIAN MD038 SHIFT 2 PIT A9
HM: 9457",114471,PERSEDIAAN HSD/SOLAR,261,,-1110187,A9_P_HE_FUEL,PINANG,MD038 - KOMATSU D85ESS - BBE,Pengurangan,14016.055341,3658190.444001,Samboja - BRCM
IA.2025.02.05741,2025-02-14,"PEMAKAIAN MD040 SHIFT 2 PIT A9
HM: 8725.3",114471,PERSEDIAAN HSD/SOLAR,110,,-1110297,A9_P_HE_FUEL,PINANG,MD040 - KOMATSU D85ESS - BBE,Pengurangan,14016.055341,1541766.08751,Samboja - BRCM
IA.2025.02.05742,2025-02-14,"PEMAKAIAN MG012 SHIFT 2 PIT A9
HM: 532.1",114471,PERSEDIAAN HSD/SOLAR,269,,-1110566,A9_P_HE_FUEL,PINANG,MG012 - SEM 922 AWD - BBE,Pengurangan,14016.055341,3770318.886729,Samboja - BRCM
IA.2025.02.05743,2025-02-14,"PEMAKAIAN MG017 SHIFT 2 PIT A9
HM: 8707.6",114471,PERSEDIAAN HSD/SOLAR,104,,-1110670,A9_P_HE_FUEL,PINANG,MG017 - SEM 922 AWD - BBE,Pengurangan,14016.055341,1457669.755464,Samboja - BRCM
IA.2025.02.05744,2025-02-14,"PEMAKAIAN MG020 SHIFT 2 PIT A9
HM: 9170.5",114471,PERSEDIAAN HSD/SOLAR,234,,-1110904,A9_P_HE_FUEL,PINANG,MG020 - CAT 14 - BBE,Pengurangan,14016.055341,3279756.949794,Samboja - BRCM
IA.2025.02.05745,2025-02-14,"PEMAKAIAN MG021 SHIFT 2 PIT A9
HM: 9336.6",114471,PERSEDIAAN HSD/SOLAR,249,,-1111153,A9_P_HE_FUEL,PINANG,MG021 - CAT 14 - BBE,Pengurangan,14016.055341,3489997.779909,Samboja - BRCM
IA.2025.02.05746,2025-02-14,"PEMAKAIAN MG022 SHIFT 2 PIT A9
HM: 5102.2",114471,PERSEDIAAN HSD/SOLAR,313,,-1111466,A9_P_HE_FUEL,PINANG,MG022 - CAT 16GC - BBE,Pengurangan,14016.055341,4387025.321733,Samboja - BRCM
IA.2025.02.05747,2025-02-14,"PEMAKAIAN MG023 SHIFT 2 PIT A9
HM: 4272",114471,PERSEDIAAN HSD/SOLAR,264,,-1111730,A9_P_HE_FUEL,PINANG,MG023 - CAT 16GC - BBE,Pengurangan,14016.055341,3700238.610024,Samboja - BRCM
IA.2025.02.05748,2025-02-14,"PEMAKAIAN MG025 SHIFT 2 PIT A9
HM: 462.1",114471,PERSEDIAAN HSD/SOLAR,238,,-1111968,A9_P_HE_FUEL,PINANG,MG025 - KOMATSU GD825A - BBE,Pengurangan,14016.055341,3335821.171158,Samboja - BRCM
IA.2025.02.05749,2025-02-14,"PEMAKAIAN MDR002 SHIFT 2 PIT A9
HM: 9293.2",114471,PERSEDIAAN HSD/SOLAR,114,,-1112082,A9_P_HE_FUEL,PINANG,MDR002 - T50 - BBE,Pengurangan,14016.055341,1597830.308874,Samboja - BRCM
IA.2025.02.05750,2025-02-14,"PEMAKAIAN MDR005 SHIFT 2 PIT A9
HM: 5909.9",114471,PERSEDIAAN HSD/SOLAR,141,,-1112223,A9_P_HE_FUEL,PINANG,MDR005 - HCR L100-E3 - BBE,Pengurangan,14016.055341,1976263.803081,Samboja - BRCM
IA.2025.02.05751,2025-02-14,"PEMAKAIAN MCP001 SHIFT 2 PIT A9
HM: 9595.2",114471,PERSEDIAAN HSD/SOLAR,63,,-1112286,A9_P_HE_FUEL,PINANG,MCP001 - BBE,Pengurangan,14016.055341,883011.486483,Samboja - BRCM
IA.2025.02.05752,2025-02-14,"PEMAKAIAN MCP002 SHIFT 2 PIT A9
HM: 8596",114471,PERSEDIAAN HSD/SOLAR,119,,-1112405,A9_P_HE_FUEL,PINANG,MCP002 - BBE,Pengurangan,14016.055341,1667910.585579,Samboja - BRCM
IA.2025.02.05753,2025-02-14,"PEMAKAIAN MWP007 SHIFT 2 PIT A9
HM: 10603.8",114471,PERSEDIAAN HSD/SOLAR,640,,-1113045,A9_P_HE_FUEL,PINANG,MWP007 - BBE,Pengurangan,14016.055341,8970275.41824,Samboja - BRCM
IA.2025.02.05754,2025-02-14,"PEMAKAIAN MWP009 SHIFT 2 PIT A9
HM: 3108.4",114471,PERSEDIAAN HSD/SOLAR,900,,-1113945,A9_P_HE_FUEL,PINANG,MWP009 - BBE,Pengurangan,14016.055341,12614449.8069,Samboja - BRCM
IA.2025.02.05755,2025-02-14,"PEMAKAIAN MWP017 SHIFT 2 PIT A9
HM: 2896",114471,PERSEDIAAN HSD/SOLAR,1902,,-1115847,A9_P_HE_FUEL,PINANG,MWP017 - BBE,Pengurangan,14016.055341,26658537.258582,Samboja - BRCM
IA.2025.02.05756,2025-02-14,"PEMAKAIAN MLB002 SHIFT 2 PIT A9
HM: 37241",114471,PERSEDIAAN HSD/SOLAR,105,,-1115952,A9_P_HE_FUEL,PINANG,MLB002 - BBE,Pengurangan,14016.055341,1471685.810805,Samboja - BRCM
IA.2025.02.05757,2025-02-14,"PEMAKAIAN MFT010 SHIFT 2 PIT A9
HM: 1638.6",114471,PERSEDIAAN HSD/SOLAR,123,,-1116075,A9_P_HE_FUEL,PINANG,MFT010 - BBE,Pengurangan,14016.055341,1723974.806943,Samboja - BRCM
IA.2025.02.05758,2025-02-14,"PEMAKAIAN MMH005 SHIFT 2 PIT A9
HM: 4504",114471,PERSEDIAAN HSD/SOLAR,48,,-1116123,A9_P_HE_FUEL,PINANG,MMH005 - BBE,Pengurangan,14016.055341,672770.656368,Samboja - BRCM
IA.2025.02.05759,2025-02-14,"PEMAKAIAN ATE64 SHIFT 2 PIT A9
HM: 3887.8",114471,PERSEDIAAN HSD/SOLAR,63,MESIN LAS ATE,-1116186,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,14016.055341,883011.486483,Samboja - BRCM
IA.2025.02.05760,2025-02-14,"PEMAKAIAN A-03 SHIFT 2 PIT A9
HM: 93127",114471,PERSEDIAAN HSD/SOLAR,46,,-1116232,A9_P_HE_FUEL,PINANG,A-03,Pengurangan,14016.055341,644738.545686,Samboja - BRCM
IA.2025.02.05761,2025-02-14,"PEMAKAIAN B-15 SHIFT 2 PIT A9
HM: 68276",114471,PERSEDIAAN HSD/SOLAR,40,,-1116272,A9_P_HE_FUEL,PINANG,B-15,Pengurangan,14016.055341,560642.21364,Samboja - BRCM
IA.2025.02.05762,2025-02-14,"PEMAKAIAN D-07 SHIFT 2 PIT A9
HM: 20004.2",114471,PERSEDIAAN HSD/SOLAR,61,,-1116333,A9_P_HE_FUEL,PINANG,D-07,Pengurangan,14016.055341,854979.375801,Samboja - BRCM
IA.2025.02.05763,2025-02-14,"PEMAKAIAN F-01 SHIFT 2 PIT A9
HM: 112655",114471,PERSEDIAAN HSD/SOLAR,27,,-1116360,A9_P_HE_FUEL,PINANG,F-01,Pengurangan,14016.055341,378433.494207,Samboja - BRCM
IA.2025.02.05764,2025-02-14,"PEMAKAIAN MDT 102 SHIFT 2 PIT A9
HM: 1581.7",114471,PERSEDIAAN HSD/SOLAR,100,,-1116460,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,14016.055341,1401605.5341,Samboja - BRCM
IA.2025.02.05765,2025-02-14,"PEMAKAIAN MDT 103 SHIFT 2 PIT A9
HM: 6873.7",114471,PERSEDIAAN HSD/SOLAR,100,,-1116560,A9_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,14016.055341,1401605.5341,Samboja - BRCM
